to,value,hash
0x1249b0222180444ed7c54fbe98f039fab5be0969,2042,0x59882847af22f389d05bf3421e916ff368e35dbe9a4b1615d260d8edbd8aa203
0x3c3f52df0c4e3c7c027e2663a6b89db05bb499b3,2042,0xe601bb131f4cee3e69fbd13ca6f1b73a6b76eff8349745f6516c767599ef2f04
0xcba3dc4b6d3cc2905a38fad9e766eb6c1932329e,2898,0x967b08c53b29acaeff727ffc4cd6052b8d9d42f3aab51b315cb1566b2379f3a1
0x6e8ee4656308297ddfece05b32f12ac24b1608e2,2042,0x3decd370b511fb0c8bf272e9a21c4aa897453dcfb36e29b299d698171063b4c0
0x98bdfe7174ed431da22604aaf87d66fe2bd8621e,2042,0x3a95312f1bae9cfe0b9a351cfa1c9b62caee6c920be8fc830c4dc1da61f5455a
0xfdd55fa70dc335755168fe3ed53f25b2d12650af,10950,0xc24c24993a40f9dd5324f790b6c1337e7199d37cfd73db0252074430c297a6e5
0xb328c8105f5603fc18c5797255e4fead975d5cfd,2042,0x7c148728e25af1e955c66b3bc90e56535e240362a80763190cdbae497a53e7ee
0x404d4b94004939733d722ff021072372b658b8a5,10950,0x02f01cf27091c09944c07caa6051ae69b0e2d525d6424a731d70e00f3b705fc3
0xfa79bbe7e564f61c94cb0109eeef7d33ba2c7631,12252,0x5769226e7778f2216b87af03709f40909f7bb47bce450870eb304481276fec30
0x1d699ac8995730764b9e3c9a294a4fb6c5dba8f5,2042,0x0800742613506704540726667c47edd8a109822ebf8a719aa964b6e323726b8b
0x43f74ee557d193f8121c8cef316f07969e4f5286,59164,0x4b489704e150a85a9fad23dc8a4a1c82cfc9c27664fffba764582137c90e3f41
0x2bece9438c8782ce8e0b9676aed4cfc54d6ce3f0,10094,0xb287c84e71502884c28be031b5f978502130d0c5b7569fc1f43740c55d2be036
0x833c358c84a2d3ead6427c35de76787042bc77a6,2042,0x772ce98c5809b906c34db67c362a624d1e7c8945baa947a43fe9d11de497c7ee
0xc00dbaa6f53a4411e1900ebb8cd708b3257b5d33,2042,0x7ca7c9ecb36bbd2819a22cc3fab2e9fdd58d591de13e29a4ee951233ae5ec8d7
0xeca9c66692bb06d64e0289042409c69289c67c23,12136,0x700a5d4782d25e2928e8adbcc072b171c7a2d189611ef65658f9746ffdf7f62d
0xf6960ccd0d6c724dc0266af0b4196e2260c9dd80,2042,0xeaa5dbc44c174269bace585a32c385ad3e863a462b91bad9bb97bf0c676d7d15
0x654ad5d5d51496c801766f7171b8f9de87471e57,2898,0x31995010addb2bddebfa7ca382940e37ba0f9872ae5d2b8e64ad9a6c67863498
0x3da12715a1535454b09824a7d559d43d3e7aae5c,2042,0x07af8126297baaa5cf207933176bfa70fa9afe06bede956fbf9fcf110b92ac42
0x669701ce047e1db6b392310f27275321e63e09e6,12136,0x9423c76e443eb3b944955e394055c99fcec2cc6bd41eeb26b6373cf22f7ee4f3
0x0dc3edf769f34962bbda01ebef4f700287f51e9d,18262,0x42f316054a9a964809ca8ffccab46ab471910c49f3a45e4adc798f36706bbb31
0xfeb41f7dc10c98fb5a7995fd9c5de7c83e02dde7,2042,0xb34066e5e39f77828ab63e7ccc68820245b82ce2d5753b48e50949b9e9c7f65a
0xd3925bbb4de00468166056678258d11e63c595fa,4940,0xc8a906656c393fa03daa1aeef8729a7b4df48814b3e8d6e7d98f1ae29c155e2d
0x628f12262f2c39f4ae094454802ecafd7cd9aa71,2042,0x83983a1e49514efc92411b8808bd3016ebdfbc34695af2e4f35f2e9fe817aa46
0x2353fa29c1e67ec4cc7918ef1dc03c30c190c5c6,12136,0x5294f080d80341a3a273205e3532769640a9e56eb8be95a3af30a90276f0417b
0x52a98cc2f1c17acd12054e891213ae17d05e695d,12992,0xca5cad2986b9824ed0b39e0e75e37006cbdda09a55401e84471e672a76a2db4f
0xa67741bbff99c26f8b8ec7164aa8ace704557f17,2042,0x6e1dedcdd72358b07de22740ff0a7ebe8bbffb21cf9d982d13033c13bd78d321
0x756624f2c0816bfb6a09e6d463c695b39a146629,12992,0xef1eada485d91c444efebb531906649aad94c21dc3312ff254c871d9c0cbf4ce
0xeaa0d991a7669d2a20afed9d842f8f4d2da35eea,2042,0xaa2c74b0c4886248648d3440be63fabdc71f3f5c6393de14e6e2624184cd4e7a
0x1d58872c76a7b898d47f774a29fffb9bcf010162,2042,0xe9502ab3982deaa16ee728d6459b27774d15a424c9d0f2d5860ed4d04b73f322
0x6479380fb0442ec09edbf359ff4b3e897534341a,2042,0x6637af7b4b1590d6e18b484d53fa2510f3407bd303bafb1ded230aa38b809029
0x256843ea6be2f80d77bb104f74440aa74e77eaa9,10950,0xc7dd657ec7c922b246ec6bb48753e2424be355a45771d241271e4d3551c3cdb9
0xb425debae63f4f2a452866ef9d7401af884af7d0,20188,0xa255145511cdc45cb01a0b70eea42cb377534e2a89e35f8d1b5d316b4f69d531
0xf22e428f3a6f1ab317ed2e608009218c83a3427f,2042,0xaf42b0f65a49f1e833c8d9ee552e1b161ed1b3d16450ffd46d5594858080887b
0x63a66304249acebcbda059f6589eb46d442d92a5,2042,0xead1f5b92ce7f742f00af27cacd59d290f86178a76d925603d72bc5713a34ead
0x82b15b78ba9195732c33bfed1b2267cbf3f56644,36934,0x223b8299420a5557f5941c8f4c091f04b677df0ee2ea0dcf8e12ec2e6c2945f8
0x1ab6769a6289465d827567cdb05e07b068598c21,21900,0x3ad7e6ca970c4db8ec94ff59dcfac91ed791bd87e19c9d4fcc6da7b11a492d3d
0x383e686fffb0929824dcdde813860c998bb1bba4,2042,0x836a179ddf1a1891598d25f74cf053fdf3329f91295d62e9d5d2433743a83c49
0xc5b2c6d523498ffb86b80db3bd1a800439ba35a7,12992,0x16e8fa969efbc27eb38164c27580ef640672986ff2bbf1afbdaa962fc16cc637
0x098361705a667526314082975258d7f22048cb3c,4084,0xd418741ecda40845f0d20cecb2442710f005f1a83c13e5388ca129207f5e9327
0xb7a130a6a0cad6010b6820f51d25f50f32c8a665,2042,0x815b1d1c4721b517cda631e7fae7c4b16bec5f7d6d13252341814edb1e0c2545
0x844b2d088a4e8d9fc8c62b9cf4cd4a3b6ca24ebb,18262,0x2806c251359023e9fda60fd74f93212467ad01d47520032a228dab4a017a200f
0xb6f2d1532d41d306e83b7993d4d6c0b3ef6f67af,2042,0x8658326bc8a81264736359deacc9706bdb8c3926df5887ca8d5e0e897b3570ab
0x28dcb931bd97093d1ea2cc0c005b8d7f6d375999,4084,0x46466fbe3ebd505279478378f6b2bf0a8d3c49ff69d0fb82ef21167cb21ce293
0xbddb1ee906972ce83ddbb28e9a6563a7e1b5bf21,10094,0x100aaad4aa209a07370ba6a2d378f7bb5ba28d3d2c9559ccb47859095c7212f6
0xddfc9559c4f2ad45ce93d9889001745ed91af544,2042,0x68a9abedfee89cf73bb569009e2963c3e27a630824e8f713f8b29b52b34a49b1
0x2cd3abaddbfc2a487a0c471056f31663f60087de,15890,0x982391b744a20afc1fdaa091fc9055ae0fb89a3d7bba94d59de63515f3241292
0xd5701594fbacd1ef09d3e471c8f59de4a7176056,2042,0xab6583092027beacaaf87bb8836ddf19a1d269924936e38ceaa1445af18c6474
0x23f121e82221821e54d73d8d9bb0e192e1da70bf,2042,0x833108bc0eac598dcbf5f4122226266742177ff5df5fd4892e9db5388d19b60d
0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,2042,0x840762082748f68c21eaae376c84002b8484c2ee15d647928b8c0b0316be7188
0x4e6bbb55fcb1b38b7ebdc223c6d821cbf53c3796,10094,0x87a554576763ede5c8db464d49b9cf7c5074d0baff77092f07bf1cef89a4123d
0x052fdcfb81d8234def61076999b095b75da8fa36,2042,0xcddc2e77671821bc001977f7f9ee2cf8b3895aae3dc8dde2cfb7520b0d18e3ba
0x9eea591c5f28aaded1574c81fbc4b1f3ebbbe90f,2042,0x91a51eb9679cd8c0dd1b84e6cb903f650167b0d9aba18b49fbd01ffb5f1bd058
0x40b6df5f6217fb1a1beaf8fdbb9572304aa78c4d,20188,0xfdf0cd879db3c63d24d13a46b119f5cc36511b4250c71a5ac03400c7c596512e
0x64aa471f59653b13f08559ff7ce39453bcd415dd,2042,0x0d3585f9fe46e7ddb19139a9f8a95dd4591cbf3a1bab2e2598df3e441bf378fb
0xca6b5dda5e986aa3cefae5d2e668a721f4446cc1,2042,0xd1a2a128bccaf61a42e1a7b70fb4289996b2494df9dcc4dbeefc52ae5b2cb3ac
0xda3e7e2a36050600e269d6b41c116ece32ecda0d,12136,0xcaa32e595839dfda3a45ebb3afcf3f9583cba282e521e8a48ce72c6075dc7fd7
0x30029eb13ba3be4296f63f188420386954bd0f91,15034,0x769275988872ee60ff15c0fd73f6c230ba236dcb13f072fb449534c623360565
0x89bbb41b2c163be33859a7dc06209a50147341d6,2042,0xc523ead444aa7eb2d7bacca290994942faba5b66a5fcd29d2f431c6ee1e8f244
0x41d3ea0d6a64d603cb8c3ff710f05f546061cdde,2042,0x763ca2151aab45fe3859c4d40b18f40e551ac958147a9e0bdb6a393c66ebdf07
0x1c59cdc6f89d7c436ed0cc537dcb195b38e6ebcd,2042,0x6f9e819c727c3b78f184ff3df5c0dc2064f2252a191d44dabd83c660ba8632c0
0xbea1a871cf6bf1fe159d2db2dfd46d9f5ffd5c15,2898,0x432f3b5ab3a8dbbc920a70a3524cdb3b95e63764c9a13a927e6fc2f5163e5fc0
0x87481d0816d92d15540fa526919dd2b9bd07aa8d,10950,0x0e38756a5c8a1bb5548e754484edeeee8c2d96e875a1ef989fb44adfcc2fb5dc
0xbc99be4b2e77767c3eea725c48c7487f3008dc7c,8168,0xa81a131166727bc1cc30d5143e1c64d0e1be2fef0a6d489d7416b05b1396307a
0x769f2e98b3f191e92a82f3d10f98d37a45379b70,2042,0xb2217947be0bdcdf8c84fbc7c130f1c43fd8408d13468af5e98160b6d9f47c0d
0x70fabf542d81708560984f50724341ad554db731,2898,0xe131a157cc2a0d8506415cf3b7c314df46f285e846f88e77f4c417aa09fcfbcd
0xf6dab22d6fabc48998ee783c38afd1ac700fbefe,4084,0x0aca36d8abd7314f289b00fff055940b362d7916df8bc1a80ec67f27cc378587
0x064d50b80c44ad54c0643eff8793753429aad678,2898,0x8c55a4b549df34cb595a847c0564f0af29e9f6e98d6135a7ddba1d4d4a43784e
0x386ff06e8f928be5ad16f7093a9381d38bdc83e3,15034,0xc814b221867a98cdd1ca18b9ca013b6bf393050cc95c333e8fe1b02b19342633
0x9bf9a4b08373c11f63c7cfbada8b6fb4a5e18b31,12136,0x7e5735c21c908a43e1357cea283ee8102c4317658350614a05fdacf7923df975
0xe3d31e712245f6ecbe2ba7a2ab95a0e3d40e7a46,2042,0xd13213a8b85d3b98bd95b8e1bdbecf38747860e787d5c289f63be242e7e9b61c
0xce6460d082a0a0abc919fb75015c8c69d5688724,12992,0x5c714bb3edfa26644770c59f5ee50bb888505867f84f5458bca2b734a833a19d
0xe282cee428b83ae5d7fd8e290585cdbf965214d8,2898,0x2be85ab06b6ad75c5acf9f7ae11454fa32c13f289e2c143dca15d7b7a8db35ac
0xdfebd5f878de3e4e03cdc2b7987424bda2b9a9c2,12136,0x8a5c3817948e76b388fa3b02891820dc7023937f69463473c7a3961656420619
0x2a26fb1a180a2ce5c6c2d06dc4d430c37e7ecf39,2042,0xaed9588935883bfa596523d9291731b8bf10690b5776c88bae3e61c61ff8c9dd
0xd21e78c798a235f590560f4dbdd88a2fd0ef9fc6,17076,0x86b2b7b2faea1d23c3699c05301b712b3f89b014329f1fc780515d5b99307528
0x09e557999346e9ddf77c74ab449ff45370c69564,22230,0xfc2bb87c8bc5d1f2877232f63bd650b5fce520ff7c6cc534b2c3248828dda8dc
0xd9a3b00ea9aa1d7395e6070f945faabc0e6feea3,12992,0xe627fdbdf05446c1b41aa56f4bdba81aa525a3461ad6390db20274eafe160a37
0x3c133429d0b941be588eacdb42415bedbf138440,13848,0xb4661188dfcc2a6c342a470ef84abb86cedafcada1e8eb3b03d7b9f56eb4b835
0x3175125aedfc43ec8930541f6f0550596b82a5b2,2042,0x11f9dd580d88130119936f2b7714c05c5ee0d90263f622ae4ba43acf0d6ab9a6
0x9c457533c8b4346fa94fea9b03c0fbf67cec560a,10950,0xf27c208c37df0b6ecdb4b75db4ad0e53fe9d784340df93b0d33c1ead5757b238
0xe677275268f25e88147ffdd9fddecc22f057a683,2042,0xe877bd2804f50f0e75a88881a8e67a07371e8e72b24e78f0afb3a836e7209554
0xf868a2de45bc38844b16c9e63fda5e1de1d54a22,2898,0xbbd5c9ad453c915d829d729ae7f4198ee49b86f208435d6add7cf0f292288469
0x520906a4b5c02c02c3f6f26e183df9fcf7899684,4084,0xa80dbde8348c498600cd06c5b67064b07b43b12c8135c8a9b068f9bb73d2257e
0x34b695974be06dc569188b737f723d936af0a931,2042,0xa24bb0ec235e037b3307aa22458b2cfee80953d94087f97549d99e141128e3ad
0x3de53471c5aadaac0bebebb37268b7a7257d85f5,8168,0xe7bc176eb80db755aa57bf6704f8f7b7075df633cfc34bc49996ce03872e3f10
0xebbb07c5a78f1a5f7628d0dab97c6c1fb6dcc930,10094,0x2549d21e706686d52ccfbe3572b6fc7b0ed7bbacd17791a3a8cdb5886bb68cec
0x2e3e4676828db42084742139e23f73c128dc88a9,10950,0x4de41ffa143b7a8bfa8d6fa3ab119c4f665083d273b8cc8a7ef627f81677869c
0xced3c2dd37083bc0acc311da0e2478e2fc58291a,14178,0x0c276243f151185dbf76a6a10bcf2edcc5c0adc586a2e3efa80016f5c8bd42e2
0x5483b932e3d83b5eb6c46bda5fb0a4d9f4079f96,10094,0x9bfafd1b21800a2cad3f8abaefa0a60ac2d645b1a516d5ef09bb221a4bfb4503
0x122b5c22c4c8494e09c0f23f2651ea2ce47c90de,4084,0xdbd9b9a7d23f0b47c0ba8722b67b43e24a43f4450628cb6abba53fdee4d0183a
0x379d4cfc0e8f4d4b32c2f2912108dded44a68844,2042,0x9d79cdd8b7591bd7c40bd8538f157b2b0b241b4b8e0ea02fdfaa5ad7612bca7c
0xf3f746ff26997ce953609c1bfa5630ec7656c5f1,2042,0xccdb04a65d0655cb4b50e5062c4f866e973c243c368c4e6d662202efd6fc5adb
0xde0fd4c51c3fe69cafa647c872ad094b48b8610e,2042,0x16aea55fcb2e779acefba2e2251258437bf93511f81da2692b2c55c5251831b3
0xfd3a6c2719d3058cdd96ef4c63c7e4016ac49380,2042,0x6fe394d16b1271b15c17ec1d0dfbdebe385b5b6e67b1fb1abacdde901a010244
0x0598594388e184b4a24bfae62f29cf2267f1b536,2042,0x442e03e16c25e4db0e0bebf3fa3cdff18815129a5bf6cf0e88cb7210dfd8f4e5
0x5cf24f62bcc2fafa056c8d1429bc799400e285ab,10950,0x24feecc1bb4af65212241d57f1b42b8b21fe2e381553a28f5fbffbf393468f26
0xc55d838e6acd3a0965835fd99e1fad89900ea50e,10094,0x5b8fe9d6bcc7dd6c1b4a5ca02ab76d1067cdf11c729ed5e889837210a695a131
0xe1fd27ebbc58bf52d1fc43a9c133aec1f45e83f4,2042,0x9ddeb107240d68fd601d8f639860c879c8af6b5fd1a024ca9af6d14f939df8d0
0x64b771408c67a83e0e725324329ac82b8a6658f7,10210,0x5fa08514185ec757a6cc9bda08515dbf0afabf9c1288d31ff0c9ce4a9fc6b2ee
0x4129254440b00d3743d6d97d82d6e3390565e0f0,2042,0x789711f14d71ec9df1e1b4bd8b9cf237586e1a59c64b802f6efb5d1ae292d82d
0x6e2895da30af2c11192a8a5c220ab95af770a1be,2042,0x2650f0e2e9c459b23e1595040c55a31e434a78d209fed9f5447aa2339155242f
0xb3af24e9507ee048d014ff154e8c2663ef31257f,10094,0x59c4eb4e4fae9522f9486d8db21d1bc8c1b88088759051639c27026747c5c253
0xe555e569a2d820e2884bf18e08e34d8f24d4c7be,2042,0x318d5d87c33e8c0d64e22fe8780e6423ad58e7449782f4b65ff25df2b57bba2f
0xf9bed568e1b50faad9c739340345d37312a04a69,2042,0x9c109c93053217d396024b3328a089195c879ee334eed4f5068a9146b60a7252
0x682cfda812fee9d7f7094e032b265c9ce6a856be,10094,0x15b157c7770de924c53d61dda46eb91dfa8b300cf23d9c5129e0f5e6366d79dd
0xbbc92cc8c8b73daaedfec30c01dad525f52b7c29,30282,0x182659e343d2d2884f469feee95bc37fe31d39b584c1f10cdd99e7c19629323c
0x15c4dbd875b0b5276bf51736c595f6b6a885e9cc,2042,0x52bf7119f1497a90ac92f799f55cf272cb1c02055cb3d039180b023118e06005
0x31a47094c6325d357c7331c621d6768ba041916e,219000,0x8a0bec040530a73b5109f666ebb5863fae66516ad5e257d821b8993d3bce7453
0x177d902f15c55b4cd40b294836b846f40694b4d9,13848,0xe19f41fa5a6955790fa648bd3dc36dad78ebbc6d34ca73cf38d2b8c6941d6d00
0x483054f378c8beb65c92b185a6643a133d6ecfc8,2042,0xcf24f068d0c5a94bdb1d3c48cf7e260f46438736e2495714dd79bed3c65198d8
0x73f2e04f047931e85b62e4f2652b156199000e14,2042,0x9ff74ba864cd0a95b8c3a6690cddc652840c5fbbc51fbd9d3855e1de6bf7c33f
0x1f77687df949341a0fd8f69a3b557a26e13efc8f,27598,0x6c44fe824bda1fc185d01d0ff5ad2f0b6a9acba6604a743943e1243143551dd5
0xf7a657e7919b00566aa5f93050ec647a235eff0c,2042,0x51a941568076ea102bd9c266fba5c1704d0eaa4859e536081fad5d6508f688a7
0x41ada8b7793a00c8300476a891cc264391763ffe,15034,0x2b069085c97c6a213f82673adaa45ec88d7c90029df5fa499f5b1e1f928f7ee2
0x2155d5c0a63af068a00443483c4cd572ae73b09b,12992,0xbb87d75c6f3f1bb4911e59a694b4a47aa2526c1b8f87f3fde57c067ba7620372
0x0c3b6f4934b155c2240bbf6c01767634f554d539,2042,0xa04dbb6d0708e221bff2612d089a01da4c2b893c4dba850eb026d922847c77c6
0x5c8ebfbff4191989328c99f87ed4ad1f56bfda47,2042,0xe2f549953281a6041828857a5db1e2400787a3048fd0c7554029cef50dc548c3
0x274bced11b3757b2049b6c683b7536c0bc881251,2042,0xcf224dfebc5edc9c6b970e0672a143487665e3f185f9568c5bc3cedc93efa4aa
0x4b4c57286a90e5ddb08a4cb826f8209a0b15e677,10094,0xe68aa8392954a7f89b0aebb6a4eb9157e928e669be13e9f714dfc3381f5b6956
0xe264fe0e90a2e721780999cfc3c86ef4b1afe18e,34366,0xda8e44316d7c3febd97193feb2abadcaec0bf4e3c8e8d4518ce12b373f837cc4
0x2ae5c65df318190d732de4941e602587d63bd91b,2042,0x808cff70243937bddf566401cc684fe7530ec1ae19124fb3ee851d5721da368f
0x66449a862fcf406d27a66268404b5c0ed351301a,2042,0x93c95fc75e82beddd4f1a6da037d524bbb2d25b4e1a7ddf562c45f7d5d83a139
0x90c62a1342dca4f165d03435192d45de4e330ec8,2042,0xb16a878dceb9c86fa2b939629c4d920bc3858956cac246b5bc2c85b75ae85dcd
0x8c6841eb20af5ed45020e920ba14d77bd59f4a25,12136,0xf50afac939f7be9cb8ee11b081a1bebae534fe9660ce272c576c6c16da19ce5d
0xc457749236328d6e27fc7441cc32f273d6ad05ad,10094,0x84e8cad73184cd8190680a1010fa28ed3957343c4bba5aa6823598b77f0aa1ae
0x020c62ce342a517bf5b2aeaa877bdc60b14b9736,2042,0x2b7f68fed345f46098d1ab881ac312270939a59f82bf4a109dd228aff02d1f99
0xa088dbabfb8c606058ece639e9a2c273c8c37213,10094,0x0aab0209034f5495de9182afe468c95cabb8fd011b2fe334b384513a15386731
0xd1f6c71350791f2c26de8c0e2e5f293a83455c52,10094,0xee510b8eae94602b636357af8342efc6c3ffee9cf7a155b9cf1600e85bf5f68d
0xbefe9091541d2fd2bb2b931536fbee0383c4c4e0,10094,0x52a39ec175bfb9b5e5d1b73e98ccafe7f43aa5d55f7cfa27709000ac6ccee2b2
0x294d345ff6632b90bd8076a0d72992efe7e3b499,2898,0x1ba7b90ed581723df19453e2580d58eece2ef97c1996f4a4b12d4a3f80f905f4
0x8a7b6726f3fce0c04eaa84ddf02a77e4dcd6ae1a,10094,0xbb18e7cb90a74fb62d6f52b6cd55a59168260a37084d32ac15e9dbc2eace8b51
0x21438493531dfd9ff94c9eee6786d5c22ec287cc,2898,0x1bb7573539db568d1c05f61ac1a019100610c93a8d4d05505e1874b95d850114
0xdc3ed2238350aacb484aa6b0d17c4fc3353f0046,12992,0x8cee312ca4439607a4075ba10fe2921663d77afac58a5b01707f2c4b98ec5b05
0x8657b52c85539eb3843b679ff37cd2980e04d96f,2898,0xe9c298e602a1e0ce5bfcd50d0b6c7fe56ca67a202a063a22fc1e4059667ba4bc
0x509a045a2003a058861ba7ff48a044dab86023b4,2042,0x0a15c377851831f4d13609b7c964cca3c36453f773e2bf55f21e8f382d43f2b6
0x5ff76f838f023b0523d26bbb6e1c7d3464220ba7,4084,0xc72338e4f4a3bc8cf67d22050275abb2846af36e1867984e7372b1afe148f716
0xc4b8bf09058be70c3f7bd28ac761af7ec5555585,10094,0xeac15a4362cd7f7e6388023df462943bbcd55928aa9f7c12a13386ada3d1c8c8
0x4f8c2d5397262653cd8956cb977a0ba3660210c7,2042,0x38378b1febe88b66a00d40a730bc98ac59c6451405386c966701377451e0dd85
0x604fa2872bf02637d05c4afb6a2170a9b7571818,2042,0xdca9fa9ffed18e7162e3f82de6d0be4aaa1065ba7ad853992d00a89826b42648
0xf15eeb4704d710264ce8c1373c09ed30c79af355,59102,0x49914de98e3c61ffd9fd553266c484bf69425b10d67d99690f244261cb3570f6
0xe5dfedcaadf4df48f2fcc56663b89ed0ad73da3e,12992,0xa6cefd743de33673dabd5658c1aa5b3c9c7fa8df882bfc1c334fc869aa506270
0x19fffb371b95574df860e90b6a5b69256629b585,54750,0x9618dc4b4bf9fb514460b7e8d6c96a87eaefa283dfda49fa70fe681de964150e
0xfc69b7bb84410bc6789b1cb82c11c9a2dac3d669,47144,0x633eae3c1013ec71d12797dee8f0019a45ac59474ee140cb1812019d401c16cc
0x3a8a485973882f70556bac161a2456e1b6a8f718,4084,0xcf0b1a5d764834b8779aec4d94fed3e81974d1844d8042604fa0ca00d7055cc2
0x4ae909d308b2453865164675329151bc7458367e,30068,0x0d6597ceccdc4d4f94d4d9d69027d65605e4420c432b26e15e733854d379b35f
0x7ff1b2cba4e80ce5ae2459e8c6fd569fc76a0b2a,10950,0x24a275ad969ece620e8ce3e86c4b66ed528f88ab1a73270d2083669bb52708f6
0x6b693b75028a9ea7f7073c01109cf263013528e8,2042,0xa87690042bc1affb949c73446d5173892cbb0f36a5ead250247b2f0c75241740
0xe45b890ab40a139fb5b42a85afa1c73f41599486,12136,0x6db6de104242864510a9e3e7747d86ad9a6f4a97f49448e9fed792ea210d7a32
0x608a070ee28659b8549db85364632b93aac63c82,26840,0xb032973265852cc76407d908dfdcdfe623f8f17f3aafa2128c1a2e36a4e84f80
0xa919a513a71a53b8e18560092ca520f325b785d3,10950,0xe22799037a2bdb0043bb3acbe68010fd106a048a1e6136f996a2116870a892b4
0x05926d437974349bb08d33d630d02c88a46f7be4,2042,0x3ed6857701126dfb9661bf4bda34a444045e90b33e9b1715c848d0c047b8abf7
0xbabe937537f706b1360ad9edd697abdf37bea21f,12136,0x4a29dbaf608fc14ea9de57e8767b00d5fe956a74cf1bd7f86ce557c7209931b6
0xa22d6bd7bfeca97c60063087265a9fb2bb8ccd1b,23086,0x97b700b4acefac73c5c86fbc28626631e365d08a91431dc3b215f1a4fccdd09e
0xd2e148e703f79af5e6105a81d07c5d6e58d3dbee,2042,0xc0c985574de36e895db1c4ddb64087714d0b9abedd948d9cad0925203e2fe142
0x373a220eebab56528e9673830702711bd86262a8,2042,0x0197edb56778c8fd55cdaeebe50f98cbc93b7c2af02fe683bc927382cd5dcfbf
0x70154804225b5bf7c9d14ef95ee3f6c282210715,2042,0x339e01d8cd11e7c23afc16adb275ecb0659637912116c8907d7dd79c074b9065
0xd812325f83152a43e682e27f13ca4ed1284a151b,2042,0x220628a350230ef3e59f623b45158ac594b9048a64d2aec21dc9cff5b7fcc006
0x503fac9c765ce7462428bffa6982cf14caff609b,2042,0x1f1e7982558b012a6e9983f0ee335a93adb6b53f1bf137410725f68ce1508844
0xb23190e5e08772bbd8de4ec13b06069488522447,32324,0x4cad3be48e848f08ff8b3cdf7fad61b791748224141ca89f45acadecb02bd51e
0xae545300740d789791e998c2e655fdafe6341690,10094,0x9567ba5ef55c2ea683686f3428ba49789c9fc3b486e74668435e54862999539a
0x8e6c25f50d4be1e649e61b331a804d11b07a5c08,2042,0x5030a34de3e2c3f66d62062a983e23cbd7d1765a09fffe0b53aa4020b6c2070e
0x602959a5057649a92fd3c9f42af80e03741644ce,2898,0xc60a21d3d63134f973d48e6f87e3cb8d00a40d23a9e521617023601a4910e7d6
0x4ad24959fe564e00baabe672a6cf7c4e0ddcce38,2042,0xa6c6935b75080f2c1b9137c5d7229fff916b68d14162dcdbad7033677ca16605
0x3e6dae241c9e3dd9b7746150c9f7778f828dbd6d,12136,0xd73d039acd642e37c91cc8892e99d2f2618534f06598ebba83f280b97292d574
0x5b00c5ad368c4ae0a96561ce852f01a4a499df45,10094,0xb611cfa283ff601d933a76851707d783c7699e7ae61f0871876309f9c276d59b
0x4c5b8663b34b53052fca9dc6df599c968097b869,10950,0x8fbaf9625374837e71d17d0ded65de14f5019bc053a6df7bab800d53e95f6a44
0x60d3fc0e271d3da94a8fa9df1185b1a39b1cb30f,10094,0x235682a75aa2369e8d65c044bb506cfc40c5edc406ae012972433409a9d1a157
0x87ae9d571f5a1f07fb5a205cb851127541b4362b,4084,0x090605e3bb521a45f40a8ee5d09753985f536b89ebb0ebc3a0e867b4089537f0
0x29b49b1a9ce1feeb6490010b0730f24e1ea41778,12992,0x14400fbe167c3683e2c4abe43e0c73aa726207cbd4bbb1bc01dac77ee5011002
0xb1b91c2163f8fe8593541d9daf0b1b0c7c95bc15,10950,0xcd0678adee5fb8313bd711f2582e58dd946208cf011ed2136f220aacc3835efc
0x3f3ea9748abc32afc9a489758cea2ab653cc0726,10950,0xfb4f99434e9afbf19be728f0282c909890866330763a6a397d17c2efe110979a
0x4b604531befd9032e4b181eb60f91cb4ff42ae6b,10950,0x40224a5f77e62a1125c8e309b2130c9e212922b4f73c3b5c99a2899a8f60048a
0x357931791284f40765b462aa7ad217ebf82920cb,21900,0x59125140dac7ef5f8e70f4d33f946bef007db66f3b987864c4c89e791c7cceb6
0x9e64b47bbdb9c1f7b599f11987b84c416c0c4110,260018,0x32a64624fc61618744072b756c15de5ce5c37aa24ecc2f9013b58a62793bbd63
0xedd88ca63d7c0b9cf182afdee3852258f31961f9,12136,0x504e3e5fde84a7298f22ccbdbb34ec2f495ada05a2dbf2f2088fc170995cb7f0
0x6e63a4caeccb4f341ee9c9175c9cc554bdb6d10b,4084,0x4dc332364f23738c0ff18443052720a5a4ecc6895d96f1497ff48be87dab5aad
0x2743bfd30c2f70658b331174a134d43540dc667a,2042,0x192e46d7ac7ec135c1bb1c7f5c71eb3668a7ad5fdc81af38258de08d4d73cb09
0xff62478469962006bfaddb2edbc537ec1d5cda3f,2042,0x88647a76b4fb78757e4013b02ee3c18772458def887c1da031afcd4049e56e16
0x84a91de94155a7001bf92685d04a12e653d94bdb,4084,0xc5040a2ab83b968fdcfc409aaa5f46830c6da044ac10ce9f7354c186d4bc9f87
0x196c36b6991a5078046fb31cf575764c50736863,2042,0x77f04c4182d9e1162b033d520f0cedc73a8c7a0f06eac5ec5c61c029641aab4d
0x394e0af348c40c7308da778dd12ce57f8fb7fd2e,12992,0xd349571229f767872ef7cfe15e501b7718ebe64071487725af4ee494087908fc
0xf8e0c93fd48b4c34a4194d3af436b13032e641f3,494606,0x10f4fd05877e4bdef49658d52d1fc82c0eb0090692ea68f369627555fee71ea4
